sig_id	type	common_name	source	source_id	method	coef	consensus
16426	D1	BRD-K69589246	LINCS	BRD-K69589246	LIMMA_t	trt	1
16427	D1	BRD-K69598982	LINCS	BRD-K69598982	LIMMA_t	trt	1
16428	D1	BRD-K69607079	LINCS	BRD-K69607079	LIMMA_t	trt	1
16429	D1	tacrolimus	LINCS	BRD-K69608737	LIMMA_t	trt	0
16430	D1	BRD-K69649444	LINCS	BRD-K69649444	LIMMA_t	trt	1
16431	D1	idarubicin	LINCS	BRD-K69650333	LIMMA_t	trt	0
16432	D1	BRD-K69661816	LINCS	BRD-K69661816	LIMMA_t	trt	1
16433	D1	BRD-K69664985	LINCS	BRD-K69664985	LIMMA_t	trt	1
16434	D1	BRD-K69672023	LINCS	BRD-K69672023	LIMMA_t	trt	1
16435	D1	BRD-K69672299	LINCS	BRD-K69672299	LIMMA_t	trt	1
16436	D1	BRD-K69672581	LINCS	BRD-K69672581	LIMMA_t	trt	1
16437	D1	BRD-K69681876	LINCS	BRD-K69681876	LIMMA_t	trt	1
16438	D1	BRD-K69682028	LINCS	BRD-K69682028	LIMMA_t	trt	1
16439	D1	curcumin	LINCS	BRD-K69690935	LIMMA_t	trt	0
16440	D1	BRD-K69697800	LINCS	BRD-K69697800	LIMMA_t	trt	1
16441	D1	BRD-K69698931	LINCS	BRD-K69698931	LIMMA_t	trt	1
16442	D1	BRD-K69705756	LINCS	BRD-K69705756	LIMMA_t	trt	1
16443	D1	BRD-K69711545	LINCS	BRD-K69711545	LIMMA_t	trt	1
16444	D1	BRD-K69719543	LINCS	BRD-K69719543	LIMMA_t	trt	1
16445	D1	BRD-K69719681	LINCS	BRD-K69719681	LIMMA_t	trt	1
16446	D1	BRD-K69722708	LINCS	BRD-K69722708	LIMMA_t	trt	1
16447	D1	BRD-K69724418	LINCS	BRD-K69724418	LIMMA_t	trt	1
16448	D1	atorvastatin	LINCS	BRD-K69726342	LIMMA_t	trt	0
16449	D1	BRD-K69729196	LINCS	BRD-K69729196	LIMMA_t	trt	1
16450	D1	BRD-K69735552	LINCS	BRD-K69735552	LIMMA_t	trt	1
16451	D1	estrone	LINCS	BRD-K69743918	LIMMA_t	trt	0
16452	D1	BRD-K69747917	LINCS	BRD-K69747917	LIMMA_t	trt	1
16453	D1	BRD-K69760878	LINCS	BRD-K69760878	LIMMA_t	trt	1
16454	D1	BRD-K69768745	LINCS	BRD-K69768745	LIMMA_t	trt	1
16455	D1	BRD-K69791739	LINCS	BRD-K69791739	LIMMA_t	trt	1
16456	D1	BRD-K69792693	LINCS	BRD-K69792693	LIMMA_t	trt	1
16457	D1	BRD-K69792860	LINCS	BRD-K69792860	LIMMA_t	trt	1
16458	D1	BRD-K69805180	LINCS	BRD-K69805180	LIMMA_t	trt	1
16459	D1	BRD-K69806016	LINCS	BRD-K69806016	LIMMA_t	trt	1
16460	D1	WAY-100635	LINCS	BRD-K69812556	LIMMA_t	trt	1
16461	D1	BRD-K69817449	LINCS	BRD-K69817449	LIMMA_t	trt	1
16462	D1	BRD-K69827766	LINCS	BRD-K69827766	LIMMA_t	trt	1
16463	D1	ISOX	LINCS	BRD-K69840642	LIMMA_t	trt	1
16464	D1	BRD-K69873182	LINCS	BRD-K69873182	LIMMA_t	trt	1
16465	D1	BRD-K69880993	LINCS	BRD-K69880993	LIMMA_t	trt	1
16466	D1	BRD-K69886508	LINCS	BRD-K69886508	LIMMA_t	trt	1
16467	D1	BRD-K69892607	LINCS	BRD-K69892607	LIMMA_t	trt	1
16468	D1	BRD-K69894866	LINCS	BRD-K69894866	LIMMA_t	trt	1
16469	D1	BRD-K69930474	LINCS	BRD-K69930474	LIMMA_t	trt	1
16470	D1	BRD-K69936404	LINCS	BRD-K69936404	LIMMA_t	trt	1
16471	D1	BRD-K69936629	LINCS	BRD-K69936629	LIMMA_t	trt	1
16472	D1	BRD-K69947829	LINCS	BRD-K69947829	LIMMA_t	trt	1
16473	D1	BRD-K69951274	LINCS	BRD-K69951274	LIMMA_t	trt	1
16474	D1	BRD-K69954048	LINCS	BRD-K69954048	LIMMA_t	trt	1
16475	D1	BRD-K69962604	LINCS	BRD-K69962604	LIMMA_t	trt	1
16476	D1	BRD-K69983865	LINCS	BRD-K69983865	LIMMA_t	trt	1
16477	D1	BRD-K70003473	LINCS	BRD-K70003473	LIMMA_t	trt	1
16478	D1	BRD-K70012251	LINCS	BRD-K70012251	LIMMA_t	trt	1
16479	D1	BRD-K70016992	LINCS	BRD-K70016992	LIMMA_t	trt	1
16480	D1	BRD-K70018966	LINCS	BRD-K70018966	LIMMA_t	trt	1
16481	D1	BRD-K70036333	LINCS	BRD-K70036333	LIMMA_t	trt	1
16482	D1	BRD-K70052069	LINCS	BRD-K70052069	LIMMA_t	trt	1
16483	D1	BRD-K70054078	LINCS	BRD-K70054078	LIMMA_t	trt	1
16484	D1	BRD-K70055050	LINCS	BRD-K70055050	LIMMA_t	trt	1
16485	D1	BRD-K70068422	LINCS	BRD-K70068422	LIMMA_t	trt	1
16486	D1	BRD-K70068608	LINCS	BRD-K70068608	LIMMA_t	trt	1
16487	D1	BRD-K70072942	LINCS	BRD-K70072942	LIMMA_t	trt	1
16488	D1	BRD-K70074151	LINCS	BRD-K70074151	LIMMA_t	trt	1
16489	D1	BRD-K70075321	LINCS	BRD-K70075321	LIMMA_t	trt	1
16490	D1	BRD-K70077013	LINCS	BRD-K70077013	LIMMA_t	trt	1
16491	D1	BRD-K70102743	LINCS	BRD-K70102743	LIMMA_t	trt	1
16492	D1	BRD-K70108530	LINCS	BRD-K70108530	LIMMA_t	trt	1
16493	D1	BRD-K70109596	LINCS	BRD-K70109596	LIMMA_t	trt	1
16494	D1	BRD-K70115829	LINCS	BRD-K70115829	LIMMA_t	trt	1
16495	D1	BRD-K70117295	LINCS	BRD-K70117295	LIMMA_t	trt	1
16496	D1	BRD-K70125131	LINCS	BRD-K70125131	LIMMA_t	trt	1
16497	D1	BRD-K70153099	LINCS	BRD-K70153099	LIMMA_t	trt	1
16498	D1	saquinavir	LINCS	BRD-K70158168	LIMMA_t	trt	0
16499	D1	BRD-K70161581	LINCS	BRD-K70161581	LIMMA_t	trt	1
16500	D1	vatalanib	LINCS	BRD-K70163715	LIMMA_t	trt	1
16501	D1	BRD-K70165037	LINCS	BRD-K70165037	LIMMA_t	trt	1
16502	D1	BRD-K70165913	LINCS	BRD-K70165913	LIMMA_t	trt	1
16503	D1	BRD-K70166659	LINCS	BRD-K70166659	LIMMA_t	trt	1
16504	D1	BRD-K70179603	LINCS	BRD-K70179603	LIMMA_t	trt	1
16505	D1	BRD-K70200040	LINCS	BRD-K70200040	LIMMA_t	trt	1
16506	D1	BRD-K70201679	LINCS	BRD-K70201679	LIMMA_t	trt	1
16507	D1	BRD-K70210716	LINCS	BRD-K70210716	LIMMA_t	trt	1
16508	D1	BRD-K70231266	LINCS	BRD-K70231266	LIMMA_t	trt	1
16509	D1	BRD-K70235890	LINCS	BRD-K70235890	LIMMA_t	trt	1
16510	D1	BRD-K70237789	LINCS	BRD-K70237789	LIMMA_t	trt	1
16511	D1	BRD-K70243592	LINCS	BRD-K70243592	LIMMA_t	trt	1
16512	D1	BRD-K70252286	LINCS	BRD-K70252286	LIMMA_t	trt	1
16513	D1	BRD-K70260471	LINCS	BRD-K70260471	LIMMA_t	trt	1
16514	D1	BRD-K70260503	LINCS	BRD-K70260503	LIMMA_t	trt	1
16515	D1	BRD-K70264850	LINCS	BRD-K70264850	LIMMA_t	trt	1
16516	D1	BRD-K70273200	LINCS	BRD-K70273200	LIMMA_t	trt	1
16517	D1	BRD-K70274124	LINCS	BRD-K70274124	LIMMA_t	trt	1
16518	D1	BRD-K70276339	LINCS	BRD-K70276339	LIMMA_t	trt	1
16519	D1	BRD-K70284064	LINCS	BRD-K70284064	LIMMA_t	trt	1
16520	D1	escitalopram	LINCS	BRD-K70301876	LIMMA_t	trt	1
16521	D1	BRD-K70318404	LINCS	BRD-K70318404	LIMMA_t	trt	1
16522	D1	suramin	LINCS	BRD-K70327167	LIMMA_t	trt	0
16523	D1	amantadine	LINCS	BRD-K70330367	LIMMA_t	trt	0
16524	D1	BRD-K70337365	LINCS	BRD-K70337365	LIMMA_t	trt	1
16525	D1	BRD-K70345064	LINCS	BRD-K70345064	LIMMA_t	trt	1
16526	D1	BRD-K70358157	LINCS	BRD-K70358157	LIMMA_t	trt	1
16527	D1	aripiprazole	LINCS	BRD-K70358946	LIMMA_t	trt	1
16528	D1	BRD-K70377370	LINCS	BRD-K70377370	LIMMA_t	trt	1
16529	D1	SA-1458189	LINCS	BRD-K70392319	LIMMA_t	trt	1
16530	D1	BRD-K70397964	LINCS	BRD-K70397964	LIMMA_t	trt	1
16531	D1	BRD-K70399291	LINCS	BRD-K70399291	LIMMA_t	trt	1
16532	D1	BRD-K70407915	LINCS	BRD-K70407915	LIMMA_t	trt	1
16533	D1	BRD-K70416046	LINCS	BRD-K70416046	LIMMA_t	trt	1
16534	D1	BRD-K70433089	LINCS	BRD-K70433089	LIMMA_t	trt	1
16535	D1	BRD-K70435062	LINCS	BRD-K70435062	LIMMA_t	trt	1
16536	D1	BRD-K70447364	LINCS	BRD-K70447364	LIMMA_t	trt	1
16537	D1	BRD-K70459579	LINCS	BRD-K70459579	LIMMA_t	trt	1
16538	D1	BRD-K70469022	LINCS	BRD-K70469022	LIMMA_t	trt	1
16539	D1	BRD-K70470333	LINCS	BRD-K70470333	LIMMA_t	trt	1
16540	D1	BRD-K70489510	LINCS	BRD-K70489510	LIMMA_t	trt	1
16541	D1	BRD-K70492429	LINCS	BRD-K70492429	LIMMA_t	trt	1
16542	D1	BRD-K70495648	LINCS	BRD-K70495648	LIMMA_t	trt	1
16543	D1	BRD-K70496443	LINCS	BRD-K70496443	LIMMA_t	trt	1
16544	D1	prednisolone	LINCS	BRD-K70504303	LIMMA_t	trt	0
16545	D1	estropipate	LINCS	BRD-K70515009	LIMMA_t	trt	0
16546	D1	BRD-K70543679	LINCS	BRD-K70543679	LIMMA_t	trt	1
16547	D1	staurosporine	LINCS	BRD-K70549064	LIMMA_t	trt	0
16548	D1	oligomycin-a	LINCS	BRD-K70555272	LIMMA_t	trt	0
16549	D1	zosuquidar	LINCS	BRD-K70557564	LIMMA_t	trt	1
16550	D1	BRD-K70559158	LINCS	BRD-K70559158	LIMMA_t	trt	1
16551	D1	dactinomycin	LINCS	BRD-K70578146	LIMMA_t	trt	0
16552	D1	BRD-K70581786	LINCS	BRD-K70581786	LIMMA_t	trt	1
16553	D1	BRD-K70590207	LINCS	BRD-K70590207	LIMMA_t	trt	1
16554	D1	phenindione	LINCS	BRD-K70592963	LIMMA_t	trt	1
16555	D1	BRD-K70595525	LINCS	BRD-K70595525	LIMMA_t	trt	1
16556	D1	BRD-K70595737	LINCS	BRD-K70595737	LIMMA_t	trt	1
16557	D1	BRD-K70617194	LINCS	BRD-K70617194	LIMMA_t	trt	1
16558	D1	BRD-K70630513	LINCS	BRD-K70630513	LIMMA_t	trt	1
16559	D1	BRD-K70631162	LINCS	BRD-K70631162	LIMMA_t	trt	1
16560	D1	BRD-K70633610	LINCS	BRD-K70633610	LIMMA_t	trt	1
16561	D1	BRD-K70638773	LINCS	BRD-K70638773	LIMMA_t	trt	1
16562	D1	BRD-K70647219	LINCS	BRD-K70647219	LIMMA_t	trt	1
16563	D1	BRD-K70648728	LINCS	BRD-K70648728	LIMMA_t	trt	1
16564	D1	BRD-K70653194	LINCS	BRD-K70653194	LIMMA_t	trt	1
16565	D1	BRD-K70657810	LINCS	BRD-K70657810	LIMMA_t	trt	1
16566	D1	BRD-K70663894	LINCS	BRD-K70663894	LIMMA_t	trt	1
16567	D1	BRD-K70669970	LINCS	BRD-K70669970	LIMMA_t	trt	1
16568	D1	BRD-K70673311	LINCS	BRD-K70673311	LIMMA_t	trt	1
16569	D1	BRD-K70685076	LINCS	BRD-K70685076	LIMMA_t	trt	1
16570	D1	BRD-K70689011	LINCS	BRD-K70689011	LIMMA_t	trt	1
16571	D1	BRD-K70690367	LINCS	BRD-K70690367	LIMMA_t	trt	1
16572	D1	BRD-K70697816	LINCS	BRD-K70697816	LIMMA_t	trt	1
16573	D1	BRD-K70711508	LINCS	BRD-K70711508	LIMMA_t	trt	1
16574	D1	BRD-K70714754	LINCS	BRD-K70714754	LIMMA_t	trt	1
16575	D1	BRD-K70727050	LINCS	BRD-K70727050	LIMMA_t	trt	1
16576	D1	BRD-K70744040	LINCS	BRD-K70744040	LIMMA_t	trt	1
16577	D1	BRD-K70751797	LINCS	BRD-K70751797	LIMMA_t	trt	1
16578	D1	BRD-K70751829	LINCS	BRD-K70751829	LIMMA_t	trt	1
16579	D1	BRD-K70756309	LINCS	BRD-K70756309	LIMMA_t	trt	1
16580	D1	BRD-K70759550	LINCS	BRD-K70759550	LIMMA_t	trt	1
16581	D1	BRD-K70766049	LINCS	BRD-K70766049	LIMMA_t	trt	1
16582	D1	BRD-K70771662	LINCS	BRD-K70771662	LIMMA_t	trt	1
16583	D1	trazodone	LINCS	BRD-K70778732	LIMMA_t	trt	1
16584	D1	BRD-K70797508	LINCS	BRD-K70797508	LIMMA_t	trt	1
16585	D1	BRD-K70802145	LINCS	BRD-K70802145	LIMMA_t	trt	1
16586	D1	BRD-K70804088	LINCS	BRD-K70804088	LIMMA_t	trt	1
16587	D1	BRD-K70821460	LINCS	BRD-K70821460	LIMMA_t	trt	1
16588	D1	BRD-K70836798	LINCS	BRD-K70836798	LIMMA_t	trt	1
16589	D1	BRD-K70838368	LINCS	BRD-K70838368	LIMMA_t	trt	1
16590	D1	BRD-K70839030	LINCS	BRD-K70839030	LIMMA_t	trt	1
16591	D1	BRD-K70852733	LINCS	BRD-K70852733	LIMMA_t	trt	1
16592	D1	BRD-K70860307	LINCS	BRD-K70860307	LIMMA_t	trt	1
16593	D1	BRD-K70861166	LINCS	BRD-K70861166	LIMMA_t	trt	1
16594	D1	BRD-K70868165	LINCS	BRD-K70868165	LIMMA_t	trt	1
16595	D1	BRD-K70868272	LINCS	BRD-K70868272	LIMMA_t	trt	1
16596	D1	BRD-K70871724	LINCS	BRD-K70871724	LIMMA_t	trt	1
16597	D1	BRD-K70874643	LINCS	BRD-K70874643	LIMMA_t	trt	1
16598	D1	BRD-K70875408	LINCS	BRD-K70875408	LIMMA_t	trt	1
16599	D1	BRD-K70880645	LINCS	BRD-K70880645	LIMMA_t	trt	1
16600	D1	BRD-K70896405	LINCS	BRD-K70896405	LIMMA_t	trt	1
16601	D1	BRD-K70899691	LINCS	BRD-K70899691	LIMMA_t	trt	1
16602	D1	BRD-K70900504	LINCS	BRD-K70900504	LIMMA_t	trt	1
16603	D1	BRD-K70901996	LINCS	BRD-K70901996	LIMMA_t	trt	1
16604	D1	BRD-K70905242	LINCS	BRD-K70905242	LIMMA_t	trt	1
16605	D1	BIBX-1382	LINCS	BRD-K70914287	LIMMA_t	trt	1
16606	D1	BRD-K70918484	LINCS	BRD-K70918484	LIMMA_t	trt	1
16607	D1	BRD-K70940447	LINCS	BRD-K70940447	LIMMA_t	trt	1
16608	D1	cefoxitin	LINCS	BRD-K70976396	LIMMA_t	trt	1
16609	D1	BRD-K70983703	LINCS	BRD-K70983703	LIMMA_t	trt	1
16610	D1	BRD-K71004332	LINCS	BRD-K71004332	LIMMA_t	trt	1
16611	D1	BRD-K71006572	LINCS	BRD-K71006572	LIMMA_t	trt	1
16612	D1	BRD-K71006848	LINCS	BRD-K71006848	LIMMA_t	trt	1
16613	D1	neomycin	LINCS	BRD-K71013094	LIMMA_t	trt	1
16614	D1	BRD-K71031872	LINCS	BRD-K71031872	LIMMA_t	trt	1
16615	D1	BRD-K71032175	LINCS	BRD-K71032175	LIMMA_t	trt	1
16616	D1	BRD-K71032892	LINCS	BRD-K71032892	LIMMA_t	trt	1
16617	D1	masitinib	LINCS	BRD-K71035033	LIMMA_t	trt	1
16618	D1	BRD-K71040278	LINCS	BRD-K71040278	LIMMA_t	trt	1
16619	D1	SA-1921996	LINCS	BRD-K71053953	LIMMA_t	trt	1
16620	D1	etamsylate	LINCS	BRD-K71055333	LIMMA_t	trt	1
16621	D1	BRD-K71059148	LINCS	BRD-K71059148	LIMMA_t	trt	1
16622	D1	cefixime	LINCS	BRD-K71059170	LIMMA_t	trt	0
16623	D1	BRD-K71073890	LINCS	BRD-K71073890	LIMMA_t	trt	1
16624	D1	BRD-K71095875	LINCS	BRD-K71095875	LIMMA_t	trt	1
16625	D1	BRD-K71100175	LINCS	BRD-K71100175	LIMMA_t	trt	1
16626	D1	BRD-K71101608	LINCS	BRD-K71101608	LIMMA_t	trt	1
16627	D1	BRD-K71104315	LINCS	BRD-K71104315	LIMMA_t	trt	1
16628	D1	sulfadimethoxine	LINCS	BRD-K71125014	LIMMA_t	trt	1
16629	D1	BRD-K71132173	LINCS	BRD-K71132173	LIMMA_t	trt	1
16630	D1	sulfaquinoxaline	LINCS	BRD-K71133585	LIMMA_t	trt	1
16631	D1	BRD-K71142328	LINCS	BRD-K71142328	LIMMA_t	trt	1
16632	D1	BRD-K71151012	LINCS	BRD-K71151012	LIMMA_t	trt	1
16633	D1	BRD-K71153796	LINCS	BRD-K71153796	LIMMA_t	trt	1
16634	D1	BRD-K71154829	LINCS	BRD-K71154829	LIMMA_t	trt	1
16635	D1	BRD-K71156053	LINCS	BRD-K71156053	LIMMA_t	trt	1
16636	D1	BRD-K71166745	LINCS	BRD-K71166745	LIMMA_t	trt	1
16637	D1	BRD-K71169857	LINCS	BRD-K71169857	LIMMA_t	trt	1
16638	D1	BRD-K71182858	LINCS	BRD-K71182858	LIMMA_t	trt	1
16639	D1	BRD-K71188711	LINCS	BRD-K71188711	LIMMA_t	trt	1
16640	D1	BRD-K71197999	LINCS	BRD-K71197999	LIMMA_t	trt	1
16641	D1	YL-55	LINCS	BRD-K71199328	LIMMA_t	trt	1
16642	D1	BRD-K71204485	LINCS	BRD-K71204485	LIMMA_t	trt	1
16643	D1	BRD-K71205264	LINCS	BRD-K71205264	LIMMA_t	trt	1
16644	D1	BRD-K71214345	LINCS	BRD-K71214345	LIMMA_t	trt	1
16645	D1	BRD-K71216533	LINCS	BRD-K71216533	LIMMA_t	trt	1
16646	D1	BRD-K71225733	LINCS	BRD-K71225733	LIMMA_t	trt	1
16647	D1	BRD-K71227259	LINCS	BRD-K71227259	LIMMA_t	trt	1
16648	D1	BRD-K71240454	LINCS	BRD-K71240454	LIMMA_t	trt	1
16649	D1	BRD-K71249580	LINCS	BRD-K71249580	LIMMA_t	trt	1
16650	D1	BRD-K71254586	LINCS	BRD-K71254586	LIMMA_t	trt	1
16651	D1	BRD-K71254735	LINCS	BRD-K71254735	LIMMA_t	trt	1
16652	D1	BRD-K71259673	LINCS	BRD-K71259673	LIMMA_t	trt	1
16653	D1	PSB-06126	LINCS	BRD-K71266197	LIMMA_t	trt	1
16654	D1	BRD-K71278614	LINCS	BRD-K71278614	LIMMA_t	trt	1
16655	D1	BRD-K71283713	LINCS	BRD-K71283713	LIMMA_t	trt	1
16656	D1	BRD-K71287386	LINCS	BRD-K71287386	LIMMA_t	trt	1
16657	D1	BRD-K71302181	LINCS	BRD-K71302181	LIMMA_t	trt	1
16658	D1	ST-012525	LINCS	BRD-K71322910	LIMMA_t	trt	1
16659	D1	BRD-K71328603	LINCS	BRD-K71328603	LIMMA_t	trt	1
16660	D1	BRD-K71329594	LINCS	BRD-K71329594	LIMMA_t	trt	1
16661	D1	BRD-K71334452	LINCS	BRD-K71334452	LIMMA_t	trt	1
16662	D1	BRD-K71346068	LINCS	BRD-K71346068	LIMMA_t	trt	1
16663	D1	butalbital	LINCS	BRD-K71350836	LIMMA_t	trt	1
16664	D1	BRD-K71353148	LINCS	BRD-K71353148	LIMMA_t	trt	1
16665	D1	BRD-K71353154	LINCS	BRD-K71353154	LIMMA_t	trt	1
16666	D1	BRD-K71357056	LINCS	BRD-K71357056	LIMMA_t	trt	1
16667	D1	BRD-K71361154	LINCS	BRD-K71361154	LIMMA_t	trt	1
16668	D1	BRD-K71361566	LINCS	BRD-K71361566	LIMMA_t	trt	1
16669	D1	BRD-K71379723	LINCS	BRD-K71379723	LIMMA_t	trt	1
16670	D1	BRD-K71386122	LINCS	BRD-K71386122	LIMMA_t	trt	1
16671	D1	BRD-K71387353	LINCS	BRD-K71387353	LIMMA_t	trt	1
16672	D1	BRD-K71397492	LINCS	BRD-K71397492	LIMMA_t	trt	1
16673	D1	BRD-K71401720	LINCS	BRD-K71401720	LIMMA_t	trt	1
16674	D1	BRD-K71424148	LINCS	BRD-K71424148	LIMMA_t	trt	1
16675	D1	BRD-K71424167	LINCS	BRD-K71424167	LIMMA_t	trt	1
16676	D1	BRD-K71424888	LINCS	BRD-K71424888	LIMMA_t	trt	1
16677	D1	clobenpropit	LINCS	BRD-K71430621	LIMMA_t	trt	1
16678	D1	halcinonide	LINCS	BRD-K71451869	LIMMA_t	trt	0
16679	D1	BRD-K71452159	LINCS	BRD-K71452159	LIMMA_t	trt	1
16680	D1	SA-102676	LINCS	BRD-K71459980	LIMMA_t	trt	1
16681	D1	BRD-K71477834	LINCS	BRD-K71477834	LIMMA_t	trt	1
16682	D1	BRD-K71485313	LINCS	BRD-K71485313	LIMMA_t	trt	1
16683	D1	BRD-K71489464	LINCS	BRD-K71489464	LIMMA_t	trt	1
16684	D1	BRD-K71493061	LINCS	BRD-K71493061	LIMMA_t	trt	1
16685	D1	BRD-K71498541	LINCS	BRD-K71498541	LIMMA_t	trt	1
16686	D1	BRD-K71499021	LINCS	BRD-K71499021	LIMMA_t	trt	1
16687	D1	diclofenamide	LINCS	BRD-K71499074	LIMMA_t	trt	1
16688	D1	BRD-K71515738	LINCS	BRD-K71515738	LIMMA_t	trt	1
16689	D1	BRD-K71520313	LINCS	BRD-K71520313	LIMMA_t	trt	1
16690	D1	BRD-K71531260	LINCS	BRD-K71531260	LIMMA_t	trt	1
16691	D1	BRD-K71532462	LINCS	BRD-K71532462	LIMMA_t	trt	1
16692	D1	BRD-K71533863	LINCS	BRD-K71533863	LIMMA_t	trt	1
16693	D1	BRD-K71540580	LINCS	BRD-K71540580	LIMMA_t	trt	1
16694	D1	BRD-K71550516	LINCS	BRD-K71550516	LIMMA_t	trt	1
16695	D1	nomegestrol	LINCS	BRD-K71552035	LIMMA_t	trt	0
16696	D1	BRD-K71552149	LINCS	BRD-K71552149	LIMMA_t	trt	1
16697	D1	BRD-K71552321	LINCS	BRD-K71552321	LIMMA_t	trt	1
16698	D1	BRD-K71555338	LINCS	BRD-K71555338	LIMMA_t	trt	1
16699	D1	BRD-K71571889	LINCS	BRD-K71571889	LIMMA_t	trt	1
16700	D1	BRD-K71575663	LINCS	BRD-K71575663	LIMMA_t	trt	1
16701	D1	BRD-K71585748	LINCS	BRD-K71585748	LIMMA_t	trt	1
16702	D1	BRD-K71585907	LINCS	BRD-K71585907	LIMMA_t	trt	1
16703	D1	BRD-K71590271	LINCS	BRD-K71590271	LIMMA_t	trt	1
16704	D1	BRD-K71604153	LINCS	BRD-K71604153	LIMMA_t	trt	1
16705	D1	BRD-K71611609	LINCS	BRD-K71611609	LIMMA_t	trt	1
16706	D1	BRD-K71612465	LINCS	BRD-K71612465	LIMMA_t	trt	1
16707	D1	BRD-K71614913	LINCS	BRD-K71614913	LIMMA_t	trt	1
16708	D1	BRD-K71625503	LINCS	BRD-K71625503	LIMMA_t	trt	1
16709	D1	BRD-K71631401	LINCS	BRD-K71631401	LIMMA_t	trt	1
16710	D1	BRD-K71636675	LINCS	BRD-K71636675	LIMMA_t	trt	1
16711	D1	BRD-K71650306	LINCS	BRD-K71650306	LIMMA_t	trt	1
16712	D1	BRD-K71672626	LINCS	BRD-K71672626	LIMMA_t	trt	1
16713	D1	BRD-K71672862	LINCS	BRD-K71672862	LIMMA_t	trt	1
16714	D1	BRD-K71673735	LINCS	BRD-K71673735	LIMMA_t	trt	1
16715	D1	BRD-K71674109	LINCS	BRD-K71674109	LIMMA_t	trt	1
16716	D1	triflusal	LINCS	BRD-K71696703	LIMMA_t	trt	1
16717	D1	BRD-K71701252	LINCS	BRD-K71701252	LIMMA_t	trt	1
16718	D1	BRD-K71710045	LINCS	BRD-K71710045	LIMMA_t	trt	1
16719	D1	BRD-K71714567	LINCS	BRD-K71714567	LIMMA_t	trt	1
16720	D1	BRD-K71718338	LINCS	BRD-K71718338	LIMMA_t	trt	1
16721	D1	BRD-K71732099	LINCS	BRD-K71732099	LIMMA_t	trt	1
16722	D1	BRD-K71741980	LINCS	BRD-K71741980	LIMMA_t	trt	1
16723	D1	BRD-K71742078	LINCS	BRD-K71742078	LIMMA_t	trt	1
16724	D1	BRD-K71742963	LINCS	BRD-K71742963	LIMMA_t	trt	1
16725	D1	BRD-K71752918	LINCS	BRD-K71752918	LIMMA_t	trt	1
16726	D1	BRD-K71761800	LINCS	BRD-K71761800	LIMMA_t	trt	1
16727	D1	BRD-K71761811	LINCS	BRD-K71761811	LIMMA_t	trt	1
16728	D1	BRD-K71777270	LINCS	BRD-K71777270	LIMMA_t	trt	1
16729	D1	BRD-K71779338	LINCS	BRD-K71779338	LIMMA_t	trt	1
16730	D1	BRD-K71781760	LINCS	BRD-K71781760	LIMMA_t	trt	1
16731	D1	BRD-K71795383	LINCS	BRD-K71795383	LIMMA_t	trt	1
16732	D1	BRD-K71799397	LINCS	BRD-K71799397	LIMMA_t	trt	1
16733	D1	BRD-K71805031	LINCS	BRD-K71805031	LIMMA_t	trt	1
16734	D1	BRD-K71819159	LINCS	BRD-K71819159	LIMMA_t	trt	1
16735	D1	BRD-K71838325	LINCS	BRD-K71838325	LIMMA_t	trt	1
16736	D1	BRD-K71839385	LINCS	BRD-K71839385	LIMMA_t	trt	1
16737	D1	BRD-K71841447	LINCS	BRD-K71841447	LIMMA_t	trt	1
16738	D1	BRD-K71855031	LINCS	BRD-K71855031	LIMMA_t	trt	1
16739	D1	BRD-K71855503	LINCS	BRD-K71855503	LIMMA_t	trt	1
16740	D1	BRD-K71857815	LINCS	BRD-K71857815	LIMMA_t	trt	1
16741	D1	BRD-K71859938	LINCS	BRD-K71859938	LIMMA_t	trt	1
16742	D1	BRD-K71877850	LINCS	BRD-K71877850	LIMMA_t	trt	1
16743	D1	BRD-K71892893	LINCS	BRD-K71892893	LIMMA_t	trt	1
16744	D1	BRD-K71894218	LINCS	BRD-K71894218	LIMMA_t	trt	1
16745	D1	BRD-K71904020	LINCS	BRD-K71904020	LIMMA_t	trt	1
16746	D1	BRD-K71921803	LINCS	BRD-K71921803	LIMMA_t	trt	1
16747	D1	BRD-K71935468	LINCS	BRD-K71935468	LIMMA_t	trt	1
16748	D1	BRD-K71935941	LINCS	BRD-K71935941	LIMMA_t	trt	1
16749	D1	BRD-K71943487	LINCS	BRD-K71943487	LIMMA_t	trt	1
16750	D1	BRD-K71944937	LINCS	BRD-K71944937	LIMMA_t	trt	1
16751	D1	BRD-K71947697	LINCS	BRD-K71947697	LIMMA_t	trt	1
16752	D1	BRD-K71963262	LINCS	BRD-K71963262	LIMMA_t	trt	1
16753	D1	BRD-K71964750	LINCS	BRD-K71964750	LIMMA_t	trt	1
16754	D1	BRD-K71982936	LINCS	BRD-K71982936	LIMMA_t	trt	1
16755	D1	BRD-K71994465	LINCS	BRD-K71994465	LIMMA_t	trt	1
16756	D1	BRD-K72001456	LINCS	BRD-K72001456	LIMMA_t	trt	1
16757	D1	BRD-K72010491	LINCS	BRD-K72010491	LIMMA_t	trt	1
16758	D1	BRD-K72014243	LINCS	BRD-K72014243	LIMMA_t	trt	1
16759	D1	BRD-K72042177	LINCS	BRD-K72042177	LIMMA_t	trt	1
16760	D1	BRD-K72051249	LINCS	BRD-K72051249	LIMMA_t	trt	1
